date,daily_electrical_consumption,t2m_min_bordeaux,t2m_bordeaux,t2m_max_bordeaux,prectot_bordeaux,t2m_min_lille,t2m_lille,t2m_max_lille,prectot_lille,t2m_min_paris,t2m_paris,t2m_max_paris,prectot_paris,t2m_min_rennes,t2m_rennes,t2m_max_rennes,prectot_rennes,t2m_min_nantes,t2m_nantes,t2m_max_nantes,prectot_nantes,t2m_min_toulouse,t2m_toulouse,t2m_max_toulouse,prectot_toulouse,t2m_min_marseille,t2m_marseille,t2m_max_marseille,prectot_marseille,t2m_min_lyon,t2m_lyon,t2m_max_lyon,prectot_lyon,t2m_min_nice,t2m_nice,t2m_max_nice,prectot_nice,t2m_min_strasbourg,t2m_strasbourg,t2m_max_strasbourg,prectot_strasbourg,t2m_min_montpellier,t2m_montpellier,t2m_max_montpellier,prectot_montpellier,weighted_t2m,weighted_t2m_min,weighted_t2m_max,weighted_prectot,weekday,month,week_number
2020-11-01,2970002.0,12.81,16.51,21.54,0.44,9.17,14.25,17.61,2.23,11.65,15.4,18.66,2.89,10.71,16.03,18.53,4.01,13.7,16.52,18.21,8.22,10.78,15.52,21.7,0.02,13.45,14.63,16.74,0.18,7.21,12.48,20.12,0.2,10.69,12.89,16.52,0.06,9.04,13.03,17.54,6.58,8.62,12.87,18.57,0.08,14.751444662073899,11.156733271635465,18.630108143300063,2.098180044865406,6,11,44
2020-11-02,3095195.0,12.58,16.02,22.12,1.37,9.07,14.69,19.08,5.11,7.04,14.74,19.51,2.37,7.0,13.51,16.55,1.89,7.6,13.88,17.29,3.66,11.65,16.24,21.58,1.96,13.28,15.79,18.54,0.24,9.23,14.12,21.45,0.17,10.85,13.43,17.46,0.19,13.18,15.48,20.84,0.52,9.8,13.51,18.11,0.07,14.824648702131753,9.497039706602756,19.455504879459507,1.6275657836389086,0,11,45
2020-11-03,2810173.0,7.05,11.46,14.13,1.22,5.81,8.43,11.66,2.23,3.53,7.38,12.49,0.22,5.15,8.71,12.04,0.7,4.73,9.04,12.72,0.68,6.99,11.57,14.65,3.18,12.53,15.7,18.06,0.21,4.82,9.27,11.08,2.74,12.19,13.98,17.24,0.71,5.0,9.43,12.65,2.33,7.66,12.57,17.01,0.25,10.16746178582088,6.35344304329824,13.882287987071173,0.9699988542301871,1,11,45
2020-11-04,1831454.0,5.0,8.27,13.22,0.38,4.79,7.37,11.86,0.03,2.2,5.2,10.79,0.08,3.93,7.27,11.81,0.06,3.66,6.83,11.73,0.03,4.46,8.08,13.35,0.85,11.78,14.64,18.0,0.01,3.1,5.85,10.06,0.1,11.82,13.01,14.64,1.27,2.33,5.15,9.09,0.21,6.91,10.15,15.82,0.0,7.918997259338651,4.994079406524641,12.59514074345763,0.21188259834538145,2,11,45
2020-11-05,2066020.0,4.08,9.14,15.37,0.0,1.65,5.26,10.98,0.05,1.75,5.03,11.29,0.05,3.53,6.34,11.67,0.01,2.87,6.3,12.02,0.03,4.29,10.32,17.15,0.03,13.88,16.27,19.48,0.03,3.44,6.04,10.11,0.04,11.42,13.46,17.36,0.04,1.03,3.99,10.29,0.01,7.91,11.62,17.23,0.0,8.227481851824571,4.896833210822814,13.653290759466673,0.03506242858772513,3,11,45
2020-11-06,2154159.0,9.61,14.11,19.5,0.01,0.23,4.93,12.43,0.14,1.69,6.23,12.19,0.04,3.99,8.41,14.19,0.04,4.66,10.25,17.03,0.02,10.77,14.23,19.6,0.1,14.64,16.18,18.8,0.0,5.18,9.82,16.67,0.02,10.0,12.15,15.97,0.01,-0.16,4.28,11.36,0.01,9.68,12.7,16.57,0.3,9.770376904821434,5.903922419358097,15.177158465810878,0.04836115165566243,4,11,45
2020-11-07,1955287.0,12.78,14.8,16.01,3.02,3.59,8.14,14.45,0.11,6.85,10.69,16.21,0.08,10.34,13.44,17.89,0.89,11.54,14.07,18.52,1.38,12.89,14.9,16.73,3.31,15.54,16.89,19.13,8.37,8.45,11.68,17.28,0.34,9.34,12.12,15.91,1.98,4.07,7.33,12.83,0.06,12.01,14.33,17.19,18.04,12.469802331324228,9.500299359922206,16.74329018658177,2.7698279775275454,5,11,45
2020-11-08,2123061.0,10.67,14.02,19.14,0.18,6.97,10.84,16.46,0.14,9.36,11.93,16.5,0.16,10.69,13.22,17.56,0.89,10.92,13.76,18.27,1.2,9.98,13.79,19.62,0.54,15.69,16.89,18.59,23.6,9.17,11.32,14.65,2.43,10.57,12.55,14.87,6.62,7.91,11.05,15.09,0.21,11.99,14.76,17.77,8.95,13.068514952045525,10.532762081900495,17.041350662183127,4.664309168446702,6,11,45
2020-11-09,2182010.0,10.62,13.82,18.44,0.5,7.87,11.28,16.8,0.21,8.07,11.8,18.06,0.66,10.21,12.17,16.63,0.65,9.76,12.42,17.79,0.44,9.5,13.56,18.68,0.37,14.88,16.29,18.31,1.38,7.36,11.33,17.27,0.04,10.05,12.65,15.99,0.11,6.31,10.61,17.11,0.31,10.23,13.47,17.28,0.47,12.738763624180153,9.514333157793383,17.778427046781648,0.5936489177569433,0,11,46
2020-11-10,2152896.0,9.24,13.15,17.56,0.19,7.65,10.65,15.62,1.25,7.46,10.67,15.64,0.99,8.17,10.88,15.08,0.6,8.36,11.21,16.01,0.67,10.79,13.17,16.86,2.4,13.51,15.78,18.1,1.95,7.62,9.86,14.36,0.31,11.4,12.96,15.9,0.04,6.45,8.69,12.17,0.15,8.16,12.28,18.27,0.24,11.800174330714261,8.989247357839778,16.043016487894842,0.9993640910730001,1,11,46
2020-11-11,2325065.0,8.21,11.99,17.32,0.06,7.99,10.02,12.88,0.19,6.72,9.85,14.72,0.17,8.14,11.13,14.41,0.95,7.47,11.11,15.19,0.48,7.07,11.99,18.58,0.07,11.97,14.55,17.84,0.44,6.61,9.27,13.67,0.33,10.59,12.12,14.76,1.8,6.29,7.66,10.05,0.54,7.97,11.7,17.17,0.11,10.981356178914462,7.965314234052045,15.347680263747526,0.3631291791995679,2,11,46
2020-11-12,3263612.0,9.55,12.74,18.37,0.24,5.6,9.4,13.28,0.59,5.82,8.62,13.4,0.15,7.18,10.01,13.63,0.24,6.94,11.07,14.26,0.43,8.75,12.45,18.85,0.07,13.99,15.38,17.21,0.77,6.31,9.6,15.54,0.05,9.89,11.83,14.93,0.43,6.38,7.88,11.44,0.34,10.19,12.75,17.39,0.27,10.730804220174202,8.015547062495063,15.030534812278312,0.29450546253274257,3,11,46
2020-11-13,2542780.0,9.79,12.68,18.03,0.09,5.32,9.56,14.08,2.56,7.3,11.33,16.94,0.63,12.21,13.38,15.56,3.1,11.1,13.56,17.81,1.56,8.93,11.97,17.49,0.02,14.03,15.54,17.57,0.34,5.92,9.52,14.86,0.01,10.8,11.85,14.16,0.68,5.86,9.48,14.8,0.11,9.84,12.52,15.79,0.35,12.015711097983194,8.95074939358546,16.51096348718884,0.6397690789463794,4,11,46
2020-11-14,2266669.0,8.85,12.48,18.08,0.14,9.01,11.72,15.11,0.33,8.03,11.73,16.94,0.08,10.25,12.99,16.44,0.92,8.85,12.42,16.87,0.23,7.69,12.43,19.89,0.03,14.21,15.65,18.12,0.16,7.76,10.99,16.81,0.05,9.31,11.22,14.66,0.01,6.61,10.26,16.34,0.02,11.59,13.81,16.61,0.96,12.406948318933546,9.250192070103743,17.121152403920274,0.1714542892126774,5,11,46
2020-11-15,2225663.0,10.67,13.49,17.45,9.44,9.1,11.32,13.77,11.14,9.03,11.45,14.68,5.89,9.8,12.67,14.73,13.13,9.88,13.18,15.68,13.31,9.34,14.02,20.21,8.67,14.65,15.73,17.19,4.76,8.61,11.78,15.73,8.8,8.8,11.15,13.74,1.84,7.94,11.77,17.14,8.55,13.14,14.37,16.69,6.73,12.665490732709774,10.11376147210376,15.883179673241814,7.150070155853089,6,11,46
2020-11-16,2579010.0,11.06,12.36,14.76,0.58,8.94,10.27,12.21,1.27,8.12,9.25,11.1,0.22,8.08,10.13,12.78,0.25,8.83,10.74,13.68,0.18,8.2,10.99,14.7,1.78,11.96,14.37,16.11,1.49,3.7,7.65,11.33,1.74,9.14,11.64,14.98,3.28,5.53,8.31,10.47,1.45,7.3,10.66,14.27,0.22,10.438602367935417,8.389709575746158,12.880709729239229,0.9508520502181221,0,11,47
2020-11-17,2667305.0,7.48,10.72,15.52,0.06,9.55,10.72,13.09,1.94,6.02,9.44,13.66,0.04,8.13,11.46,15.54,0.08,7.49,10.94,15.69,0.02,5.47,10.05,15.69,0.03,11.53,14.57,18.47,0.0,3.27,5.7,9.84,0.02,8.69,11.32,15.67,0.0,4.79,6.82,11.51,0.1,5.85,9.82,15.63,0.0,10.167491522389026,6.975519498881036,14.531993151770571,0.10552514588940048,1,11,47
2020-11-18,2664822.0,7.63,12.34,18.11,0.14,6.88,10.57,14.02,0.66,4.71,9.75,15.4,0.69,7.47,11.09,16.59,1.86,6.91,11.36,16.22,1.69,7.74,11.7,18.64,0.06,12.85,14.77,17.93,0.01,2.62,8.13,16.65,0.0,9.64,11.69,15.66,0.0,2.2,6.93,13.74,0.01,6.78,10.45,16.13,0.02,10.78292924069701,6.643293039314769,16.258809015705232,0.44651726396181485,2,11,47
2020-11-19,2707214.0,8.39,11.88,13.87,1.44,3.32,7.58,10.1,2.48,4.8,8.29,11.92,1.21,5.95,8.22,11.87,0.12,5.08,8.17,12.38,0.04,7.23,10.09,11.93,2.61,10.25,13.53,18.46,0.01,4.33,7.13,10.16,1.07,7.67,11.12,16.88,0.0,5.01,7.76,10.28,2.85,6.66,10.35,17.59,0.09,9.449287426378863,6.163887802411828,13.231294850165542,1.0507525202342782,3,11,47
2020-11-20,2840647.0,4.23,7.44,11.8,0.02,0.73,4.23,8.07,0.04,2.27,4.89,8.99,0.08,5.72,7.71,10.56,0.08,3.96,6.78,10.39,0.04,1.21,5.9,10.39,0.08,9.44,11.2,14.74,0.0,-0.88,3.88,7.64,0.5,5.93,8.8,12.79,0.01,0.8,3.23,6.76,0.7,3.44,7.2,11.92,0.0,6.340986103616006,3.3844026505697697,10.288575046503055,0.120163217081123,4,11,47
2020-11-21,2717401.0,1.65,5.2,11.26,0.01,4.65,7.48,10.02,1.33,1.2,4.54,10.32,0.03,5.43,7.56,10.41,0.07,2.19,5.67,10.82,0.02,-0.99,3.05,9.47,0.01,9.31,11.52,14.7,0.0,-2.33,0.22,5.33,0.01,4.07,6.27,9.92,0.0,-2.21,1.16,6.5,0.0,0.92,4.95,11.02,0.0,5.326516903194643,2.239502002675356,10.341504998713097,0.06838498734224997,5,11,47
2020-11-22,2672156.0,0.95,5.76,12.47,0.0,6.24,8.49,10.25,4.64,2.35,5.16,8.99,0.06,6.24,8.24,12.11,0.06,2.73,6.46,12.07,0.01,0.09,5.61,13.29,0.01,9.33,11.54,14.43,0.0,-1.93,2.05,8.06,0.01,4.41,7.19,10.91,0.0,-1.79,1.98,6.56,0.01,1.86,6.37,12.21,0.0,6.2111294267259325,2.9572630598968708,10.671376072885657,0.20731038553483983,6,11,47
2020-11-23,2967762.0,4.32,7.12,12.77,0.03,4.92,6.57,10.01,0.2,4.23,6.86,10.68,0.52,4.93,8.32,11.94,0.18,3.32,6.59,11.45,0.07,2.21,6.14,11.42,0.0,9.28,10.91,13.37,0.01,-0.22,2.61,8.67,0.0,5.95,7.99,11.57,0.0,1.08,3.73,7.49,0.26,3.26,8.09,14.2,0.0,7.0345919263981544,4.32230824347976,11.175597429600712,0.22205948449377602,0,11,48
2020-11-24,3046202.0,5.19,8.34,13.35,0.01,3.99,6.14,9.31,0.14,2.45,5.26,10.42,0.04,4.2,6.87,10.25,0.05,2.68,5.91,10.21,0.04,3.27,7.66,14.65,0.01,9.18,11.4,14.58,0.11,-0.64,3.27,10.67,0.01,4.79,7.47,11.69,0.0,-0.13,2.76,6.74,0.04,2.5,8.08,12.55,0.15,6.576019136360135,3.4913866604000074,11.45485194933693,0.051132147511683594,1,11,48
2020-11-25,2997328.0,6.47,9.56,15.52,0.01,2.86,5.77,8.78,0.46,3.31,5.95,10.51,0.1,5.78,9.14,13.07,0.57,6.26,8.6,13.88,0.12,4.42,9.02,16.36,0.02,11.44,12.99,14.84,0.62,2.59,5.3,11.41,0.01,6.16,7.67,10.91,0.0,-1.01,2.06,8.34,0.01,10.51,11.36,12.9,2.53,7.742435899941225,5.185456523296791,12.144637284518861,0.2971473655394864,2,11,48
2020-11-26,2955940.0,6.49,9.91,15.94,0.05,4.91,6.4,7.85,2.44,4.53,6.62,10.77,0.1,5.73,8.59,12.46,0.17,6.33,8.88,13.89,0.12,7.25,10.98,17.66,0.16,12.28,13.59,15.83,0.19,1.54,5.77,12.68,0.01,5.9,8.22,11.65,0.02,-0.04,3.38,9.87,0.01,10.26,11.47,13.91,3.48,8.406664941331075,5.991464744779773,12.722409169766173,0.3575918139924549,3,11,48
2020-11-27,2900490.0,7.85,11.37,17.32,0.05,3.9,6.14,8.04,2.04,4.72,6.55,10.82,0.18,7.98,10.0,14.21,0.39,6.31,9.1,14.08,0.33,8.35,11.45,16.5,0.7,12.45,14.04,16.25,0.44,2.87,6.56,13.53,0.02,7.14,8.95,12.48,0.36,-0.66,2.2,8.9,0.02,10.04,11.39,14.19,0.98,8.6501312841758,6.420168899164072,12.935788091710357,0.36987158191895064,4,11,48
2020-11-28,2658021.0,8.27,11.26,15.8,0.03,1.68,4.19,9.72,0.02,0.93,5.11,10.55,0.07,4.94,8.91,13.93,0.06,5.32,8.84,14.11,0.05,8.77,11.25,15.08,1.5,12.66,13.88,15.49,1.86,0.15,4.09,9.89,0.0,7.45,8.47,10.06,2.46,-1.55,0.82,6.02,0.03,9.12,10.82,13.28,1.27,7.618949726593601,4.57186075355911,11.969319509603842,0.6271304211739597,5,11,48
2020-11-29,2716942.0,3.35,8.66,14.62,0.0,-1.5,1.06,4.14,0.08,-3.54,0.63,5.94,0.05,2.1,5.19,11.61,0.01,0.49,4.44,10.4,0.02,7.41,10.64,16.72,0.0,8.8,12.2,14.76,0.02,-1.0,0.81,3.92,0.11,6.41,9.14,13.28,0.01,-4.25,-1.19,2.61,0.04,4.06,9.19,16.13,0.0,4.677688581435088,1.0530877694751222,9.416982459867576,0.03759691316918761,6,11,48
2020-11-30,3210794.0,1.15,3.8,9.66,0.0,-2.1,2.95,7.82,7.24,-3.37,0.73,5.11,1.83,0.21,4.56,8.8,0.67,-2.52,1.83,6.31,0.06,2.27,6.42,12.69,0.04,6.94,10.16,13.94,0.0,-3.13,-1.17,2.56,0.06,7.46,8.66,11.25,0.13,-4.26,-1.88,2.39,0.96,1.47,5.31,12.31,0.0,3.3604742702022516,-0.16792377156690352,7.853318212846284,1.0358584980962016,0,11,49
2020-12-01,2932278.0,1.87,6.15,11.34,1.37,6.02,7.41,9.44,5.3,2.95,5.37,8.63,0.64,4.82,7.37,9.46,0.51,3.6,6.85,9.59,0.48,1.96,4.17,7.7,1.89,6.87,8.68,11.14,0.02,-1.65,1.71,4.35,3.84,4.06,6.62,9.13,3.47,-0.73,0.25,1.73,7.84,1.43,4.87,8.93,0.14,5.50225826887543,3.0294113448915785,8.491026374251513,1.6079305209194017,1,12,49
2020-12-02,3176704.0,3.37,5.54,9.11,0.56,4.05,5.03,7.03,3.34,1.37,5.08,7.41,0.27,3.35,5.66,7.86,0.81,2.03,4.38,6.93,0.97,1.75,2.82,4.28,1.95,5.51,7.49,10.86,0.03,-0.67,1.02,3.63,0.64,3.28,4.47,6.9,5.4,-3.17,-1.09,2.02,0.2,2.74,5.02,9.38,0.1,4.5651862084723165,2.080749707586516,7.1878590222107315,0.8729173286994795,2,12,49
2020-12-03,2799168.0,5.63,9.5,11.51,28.66,4.03,4.5,5.46,6.07,1.48,4.51,7.07,7.54,4.42,5.91,7.82,14.57,4.46,6.76,8.39,13.6,1.69,5.96,10.56,2.23,5.06,8.23,11.66,0.16,-0.23,2.55,6.23,1.4,3.37,5.45,8.14,0.63,-2.91,-0.41,2.92,0.53,1.6,5.75,10.04,0.71,5.260121647015713,2.313624118354347,8.178671852360711,5.871394216467988,3,12,49
2020-12-04,1769971.0,4.56,6.3,8.19,9.32,-0.08,4.2,6.7,1.39,1.15,3.98,6.85,2.0,1.94,3.31,4.89,4.42,1.84,3.62,5.61,2.72,3.37,4.93,7.35,9.42,7.32,10.11,12.97,6.75,-0.58,2.95,4.94,9.37,3.06,7.02,9.2,23.18,-0.59,1.09,3.02,6.22,2.79,5.44,8.07,2.43,5.028456678126035,2.344433780100049,7.538986940729461,5.775179774791093,4,12,49
2020-12-05,2180076.0,4.66,7.03,8.83,14.99,0.15,1.9,5.73,0.3,0.38,2.9,5.75,2.43,1.78,4.43,7.61,6.21,1.92,4.7,8.34,3.55,2.07,4.74,7.85,6.74,6.55,7.85,9.93,0.07,-2.32,0.56,5.78,0.39,2.61,4.34,6.72,2.83,-2.37,0.01,2.41,2.32,-0.34,3.21,8.6,0.09,3.812896686470446,1.4462610641529214,6.899064889821538,2.818261974087898,5,12,49
2020-12-06,2124734.0,5.38,7.77,9.88,3.92,-1.11,0.44,2.62,0.59,-0.08,2.26,5.59,1.4,3.3,5.36,7.42,3.79,0.88,4.42,7.1,0.89,3.34,6.11,8.56,8.81,6.21,7.83,9.99,0.81,-2.64,0.7,6.03,1.68,1.46,3.74,7.73,0.22,-0.81,0.24,1.99,3.38,1.33,3.62,6.93,0.81,3.6916327119619874,1.3774684717050811,6.737720257126781,2.0763512141903093,6,12,49
2020-12-07,1836576.0,5.14,7.34,9.97,22.03,-0.75,0.72,2.22,0.51,-1.09,1.23,4.77,0.17,0.92,2.91,4.22,0.98,0.68,2.48,4.16,3.86,3.52,5.66,8.45,15.83,5.98,8.07,10.19,1.8,-0.47,1.58,5.1,1.65,1.18,3.91,7.41,1.73,-3.42,-0.12,3.63,0.94,0.6,3.67,6.51,3.21,3.188349633829673,0.9109665704119813,6.136319112592929,3.255565485003861,0,12,50
2020-12-08,2103763.0,4.33,6.49,9.09,3.55,-1.51,0.74,4.23,0.11,-1.44,0.88,5.38,0.11,2.69,4.33,7.44,1.29,0.44,3.01,8.18,0.08,2.46,5.1,7.44,9.14,6.19,8.85,10.83,0.7,0.02,1.46,4.17,3.11,3.57,4.78,6.93,1.03,-4.22,-1.73,1.99,0.34,1.76,5.02,7.76,3.85,3.200506907939734,0.9122387540438077,6.611824082244226,1.623247083255877,1,12,50
2020-12-09,1943086.0,3.44,6.76,9.52,2.25,-0.77,1.35,3.17,0.56,-0.06,1.77,3.89,0.35,4.44,5.67,7.6,3.21,1.35,4.55,7.42,2.12,2.12,3.84,6.26,5.18,5.25,6.76,9.08,0.0,-1.22,0.33,2.84,0.54,3.69,4.91,6.57,1.97,-2.89,-1.16,1.89,0.5,0.76,2.94,7.08,1.69,3.1190929311180224,1.2659268100281917,5.490382956022649,1.1594120797876686,2,12,50
2020-12-10,2551549.0,7.63,9.93,12.04,16.68,-0.37,1.72,5.22,0.02,1.36,3.13,6.69,0.4,5.43,8.06,10.85,16.56,5.54,8.02,11.1,12.44,5.06,7.57,11.18,13.08,4.55,5.72,6.63,1.61,-2.52,0.09,3.98,0.41,2.56,4.26,6.64,0.14,-3.65,-1.86,1.78,0.05,0.64,2.31,4.37,3.4,4.063607930597749,2.1518281091407547,7.018076508027654,3.6248246780111235,3,12,50
2020-12-11,2540793.0,9.59,12.06,14.55,18.16,0.07,4.68,7.52,5.46,3.97,7.24,10.3,8.02,8.37,9.53,11.42,8.7,8.7,10.06,12.06,14.67,5.84,9.92,15.15,15.86,6.78,9.68,11.42,4.26,0.34,2.49,4.6,5.4,2.44,4.22,5.97,3.51,-4.24,-0.75,1.68,1.95,2.54,5.85,8.19,7.03,7.119510808066687,4.16594709483049,9.811557365070152,8.001046936310061,4,12,50
2020-12-12,2892836.0,7.55,9.9,11.55,3.44,5.61,6.93,8.59,1.18,4.01,7.2,9.79,1.14,5.12,7.62,9.77,1.3,3.71,6.83,10.04,0.31,5.7,8.79,10.39,7.58,8.37,10.58,12.71,1.55,3.16,4.37,5.77,8.63,4.15,5.27,7.93,0.92,0.61,2.01,3.68,4.68,4.2,7.1,9.53,0.99,7.314006150746228,4.8005091978091405,9.546172839877334,2.583005646507298,5,12,50
2020-12-13,2847815.0,7.32,9.36,12.1,0.17,3.55,5.16,6.44,1.21,3.47,5.29,6.88,0.57,5.09,9.95,13.08,5.65,4.43,9.17,12.13,5.15,5.24,7.56,11.34,0.12,6.87,9.54,12.97,0.0,0.5,3.14,7.1,0.23,4.64,7.75,11.12,0.01,-1.0,2.28,5.42,1.6,1.88,6.38,11.16,0.01,6.49725438979323,3.9045196543783685,9.232311021052935,0.8440143181141363,6,12,50
2020-12-14,3076726.0,9.54,10.87,14.09,4.53,6.71,8.4,11.41,3.14,5.82,8.18,10.09,6.08,7.14,10.3,12.91,2.27,8.22,10.38,12.24,5.02,6.85,8.88,10.55,1.71,8.89,11.38,13.56,0.97,1.12,5.36,8.99,3.56,6.0,7.42,9.53,0.46,-1.14,1.6,5.7,0.08,4.05,7.83,10.83,3.59,8.400174643045103,5.903711375573492,10.769041398199938,3.664016237195061,0,12,51
2020-12-15,3019466.0,7.8,10.26,13.94,3.37,4.6,7.41,10.23,1.02,4.7,7.41,11.07,3.63,6.96,8.38,11.01,0.14,6.79,8.74,11.91,0.63,4.93,8.44,11.44,4.33,12.4,13.11,14.14,5.7,3.35,7.25,10.16,13.02,6.4,7.44,9.44,2.42,2.75,4.98,8.39,5.41,8.54,10.95,12.61,11.78,8.591601056312918,6.229649259149582,11.45319257567885,4.813928873081941,1,12,51
2020-12-16,3070076.0,5.7,8.91,14.07,0.89,4.71,6.33,8.89,1.12,4.46,6.61,9.52,1.26,6.6,7.9,10.86,3.61,6.35,8.56,12.61,3.03,3.7,7.22,14.15,0.04,12.0,12.97,14.88,0.7,2.99,7.14,11.73,0.68,6.92,8.2,9.92,2.54,2.95,5.14,10.17,0.57,7.97,10.48,13.32,2.23,8.07310293338785,5.842698082472376,11.484695919205524,1.2734525267982366,2,12,51
2020-12-17,3012108.0,6.14,9.55,14.28,0.46,5.72,6.98,8.26,1.54,5.52,7.02,9.07,1.93,6.86,8.64,11.74,0.17,6.31,8.78,12.19,0.23,4.08,6.93,11.81,0.1,12.1,13.15,15.07,2.57,4.24,7.18,10.01,2.02,6.56,8.15,11.27,0.18,2.8,4.98,9.03,0.08,9.14,11.18,13.35,3.66,8.342767997814018,6.476159569992254,11.028095590272715,1.5464498589584081,3,12,51
2020-12-18,2970487.0,6.23,8.28,12.29,0.03,5.9,6.68,8.87,0.08,4.56,6.01,8.72,0.16,6.63,7.96,9.79,0.46,5.24,6.83,8.67,0.16,4.36,7.51,13.63,0.04,11.84,12.94,14.62,1.7,5.7,7.63,12.16,0.63,6.96,8.35,11.05,0.22,2.84,5.22,10.06,0.05,8.49,10.45,13.13,6.09,7.825640375926073,6.17842417734646,10.878369130288892,0.7019700810440068,4,12,51
2020-12-19,2708184.0,7.82,10.11,13.98,1.34,5.88,7.96,10.37,1.1,6.27,8.12,10.88,1.57,7.63,9.64,12.12,2.92,7.12,9.79,12.74,4.47,5.15,7.93,12.08,0.76,11.83,13.28,14.81,1.72,5.29,8.04,12.78,1.72,7.11,8.38,9.84,9.84,2.62,4.94,8.47,0.23,10.58,11.61,13.08,3.89,9.100728160099116,7.128892822253189,11.90075404013301,2.231844823016144,5,12,51
2020-12-20,2602906.0,7.81,9.66,13.31,1.43,5.15,6.86,8.2,0.52,4.49,6.65,9.83,0.17,6.35,8.37,11.36,2.48,6.25,8.81,12.24,2.31,4.87,8.35,12.32,1.05,11.26,12.56,13.43,5.45,3.27,6.49,8.28,11.92,7.61,8.17,8.8,18.5,3.58,5.71,8.22,3.99,4.95,9.31,12.0,5.16,8.115511899387382,5.882023721777693,10.658206329092147,3.756870743970387,6,12,51
2020-12-21,2899792.0,7.88,10.89,14.62,2.95,5.25,8.5,12.16,7.54,5.98,9.04,12.14,9.93,9.26,12.31,14.45,8.25,9.54,12.34,15.0,8.51,4.5,8.39,11.2,1.99,11.01,12.12,13.38,0.5,2.61,5.49,8.22,3.62,6.47,8.05,10.57,0.28,3.16,5.75,8.54,4.95,5.17,7.24,9.65,0.47,9.176727450924389,6.5110125732369895,11.863899053002879,5.596998258463289,0,12,52
2020-12-22,2736373.0,10.44,12.41,16.79,0.19,10.38,12.0,13.24,3.26,11.78,12.86,14.34,6.56,12.31,13.12,14.61,7.56,12.27,13.36,14.61,10.29,8.14,11.38,17.3,0.25,9.68,11.4,13.4,0.07,6.6,9.44,14.84,0.63,6.37,8.27,11.76,0.27,8.79,10.96,12.72,5.16,6.68,9.66,14.93,0.06,11.707671660452618,9.966232875877221,14.378578555631881,3.682306902294396,1,12,52
2020-12-23,2693424.0,9.26,11.62,15.1,1.11,6.4,10.58,12.48,12.09,7.71,10.47,12.36,13.94,8.07,10.65,12.47,8.83,8.57,11.09,12.84,6.58,7.7,10.95,16.23,4.05,11.18,12.92,14.3,0.63,6.7,9.5,13.33,2.88,7.36,9.07,11.53,0.45,9.62,10.49,11.26,15.23,8.16,10.49,13.38,0.64,10.795192708962274,8.291357583568125,13.141361049271275,7.701052615052576,2,12,52
2020-12-24,2724488.0,3.74,8.75,10.96,3.56,4.59,5.53,6.51,5.96,2.82,5.56,7.39,4.52,3.47,6.57,9.18,2.06,1.72,6.45,9.0,2.66,5.02,7.49,10.82,2.78,9.99,11.54,12.75,0.69,2.36,5.5,8.71,5.47,5.44,8.28,11.63,0.71,2.51,5.6,8.5,7.76,4.94,7.56,10.61,0.32,7.051953793074307,4.310418885760569,9.279496686370234,3.4666742695007597,3,12,52
2020-12-25,2751012.0,1.04,3.1,5.86,0.1,2.17,3.82,5.86,1.62,-0.38,2.65,5.37,0.7,2.1,4.06,6.67,0.21,-0.21,2.7,6.89,0.05,1.01,2.16,4.28,2.28,5.9,6.95,9.57,0.17,-0.65,0.96,2.51,3.32,3.4,4.81,7.67,3.49,-1.84,1.18,3.44,1.2,1.73,3.77,6.18,0.14,3.313561583707754,1.12789477824594,5.888381671958753,1.0923078944041171,4,12,52
2020-12-26,2977541.0,-0.79,2.43,6.8,0.13,0.34,3.5,5.84,1.07,-1.57,1.75,5.08,0.41,1.61,5.28,8.21,0.83,-1.79,3.46,7.2,1.07,-2.72,0.55,4.86,0.1,4.19,5.91,9.34,0.0,-4.74,-0.97,2.19,0.21,2.75,4.73,8.02,0.42,-3.45,-0.99,2.71,0.1,-1.04,2.31,5.73,0.01,2.4021603222586165,-0.7084016845154554,5.844370605759815,0.33803789591900507,5,12,52
2020-12-27,2983241.0,3.62,7.67,10.03,16.31,2.27,4.55,6.35,13.8,2.9,4.58,5.75,11.66,4.33,7.35,9.61,16.25,5.03,7.75,10.14,18.8,-2.66,1.71,5.5,4.31,4.42,7.42,12.01,0.08,-4.67,-0.18,3.39,1.23,3.53,4.81,6.77,1.84,-3.55,-0.21,2.09,2.86,-1.12,2.07,4.2,1.06,4.408486075639849,1.7172164507825898,6.819907650284997,7.812588761668355,6,12,52
2020-12-28,3093354.0,6.81,8.73,10.1,15.11,-0.2,2.44,5.25,0.59,2.42,3.3,4.99,7.31,2.88,5.06,7.42,8.62,3.13,5.68,8.56,5.24,4.32,5.99,7.63,16.23,8.21,9.63,11.8,2.59,2.11,3.32,5.7,2.46,3.04,5.4,7.58,5.99,-1.47,1.5,4.21,7.84,2.63,4.86,6.56,3.0,4.936622275602401,3.3883171196883506,6.945505109949641,6.68416527078165,0,12,53
